Title,Brand,Price,Rating,Ratings Count,Product Link,Product Image Link
Lenovo LOQ 15ARP9 Gaming Laptop - Ryzen 5 7235HS AI Chip: LA1 NVIDIA GeForce RTX 3050 6GB GDDR6 Graphics 12GB DDR5 RAM 512GB SSD 15.6" FHD (1920x1080) IPS 300nits 100% sRGB 144Hz G-SYNC Win 11,Lenovo,EGP36042.17,3.3,6,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MToxMjQwNjQwMjA0NjQ3NDcyOjE3NTQ0MjQ2MDE6c3BfYXRmOjMwMDYyMDk5MjQ5NDUzMjo6MDo6&url=%2FLenovo-LOQ-15ARP9-Gaming-Laptop%2Fdp%2FB0DKTPWJYD%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2IAIQTQAY773T%26dib%3DeyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1754424601%26rnid%3D21832872031%26s%3Delectronics%26sprefix%3Dlaptops%252Celectronics%252C123%26sr%3D1-2-spons%26xpid%3DxU2DCUvFseb8a%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,https://m.media-amazon.com/images/I/71LY6Da1zUL._AC_UL320_.jpg
Dell Vostro 3520 Laptop - 12th Intel Core i5-1235U 10-Cores 8GB RAM 512GB SSD Intel UHD Graphics 15.6" FHD (1920 x 1080) 120Hz 250 nits Anti-Glare FingerPrint Ubuntu - Carbon Black,Dell,EGP21999.00,3.2,nan,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MToxMjQwNjQwMjA0NjQ3NDcyOjE3NTQ0MjQ2MDE6c3BfYXRmOjMwMDYyMDk5MjQ4OTgzMjo6MDo6&url=%2FDell-Vostro-3520-Laptop-FingerPrint%2Fdp%2FB0CQFCNBT4%2Fref%3Dsr_1_3_sspa%3Fcrid%3D2IAIQTQAY773T%26dib%3DeyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1754424601%26rnid%3D21832872031%26s%3Delectronics%26sprefix%3Dlaptops%252Celectronics%252C123%26sr%3D1-3-spons%26xpid%3DxU2DCUvFseb8a%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,https://m.media-amazon.com/images/I/71JPy7gSTyL._AC_UL320_.jpg
Lenovo IdeaPad Slim 3 83ER007YED Intel Core i5-12450H 8GB Ram 512 SSD Integrated Intel UHD GraphicsWin11 Arctic Grey 2 Years Warranty Free Laptop Bag,Lenovo,EGP23950.00,4.2,9,https://www.amazon.eg/-/en/Lenovo-83ER007YED-i5-12450H-Integrated-Graphics/dp/B0CP4885Q9/ref=sr_1_4?crid=2IAIQTQAY773T&dib=eyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI&dib_tag=se&keywords=laptops&qid=1754424601&rnid=21832872031&s=electronics&sprefix=laptops%2Celectronics%2C123&sr=1-4&xpid=xU2DCUvFseb8a,https://m.media-amazon.com/images/I/41ibmFwbd3L._AC_UL320_.jpg
Dell Inspiron 3520 Laptop - 12th Intel Core i3-1215U 6-Cores 8GB RAM 256GB SSD Intel UHD Graphics 15.6" FHD (1920 x 1080) 120Hz 250 nits Anti-Glare Windows 11 - Carbon Black,Dell,EGP15069.00,3.6,15,https://www.amazon.eg/-/en/Dell-Inspiron-3520-Laptop-Anti-Glare/dp/B0CR8NJXG6/ref=sr_1_5?crid=2IAIQTQAY773T&dib=eyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI&dib_tag=se&keywords=laptops&qid=1754424601&rnid=21832872031&s=electronics&sprefix=laptops%2Celectronics%2C123&sr=1-5&xpid=xU2DCUvFseb8a,https://m.media-amazon.com/images/I/71JoLOlxcpL._AC_UL320_.jpg
Dell Latitude 7400 Business Laptop Intel Core i7-8665u 3.2GHz 16GB RAM 256GB SSD 14" FHD (1920x1080) Backlit Keyboard Windows 10 Pro (Renewed),Dell,EGP20000.00,5.0,7,https://www.amazon.eg/-/en/Dell-Latitude-7400-Business-1920x1080/dp/B0CKSYYYQT/ref=sr_1_6?crid=2IAIQTQAY773T&dib=eyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI&dib_tag=se&keywords=laptops&qid=1754424601&rnid=21832872031&s=electronics&sprefix=laptops%2Celectronics%2C123&sr=1-6&xpid=xU2DCUvFseb8a,https://m.media-amazon.com/images/I/81ic5l79K2L._AC_UL320_.jpg
ASUS Vivobook S 14 Flip AMD Ryzen 7 7730U 8GB DDR4 on board AMD Radeon Graphics 15.6" (1920 x 1200) 16:10 IPS 300 Nits 512GB SSD Windows 11 (TN3402YA-LZ007W) 1 Year Perfect Warranty by ASUS,ASUS,EGP24298.22,4.1,4,https://www.amazon.eg/-/en/ASUS-Vivobook-Ryzen-Radeon-Graphics/dp/B0D26HJF5R/ref=sr_1_7?crid=2IAIQTQAY773T&dib=eyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI&dib_tag=se&keywords=laptops&qid=1754424601&rnid=21832872031&s=electronics&sprefix=laptops%2Celectronics%2C123&sr=1-7&xpid=xU2DCUvFseb8a,https://m.media-amazon.com/images/I/61oRwaq2eRL._AC_UL320_.jpg
Hp Victus Gaming Laptop 15-fa1082wm - 13th Intel Core i5-13420H NVIDIA GeForce RTX 4050 6GB GDDR6 Graphics 16GB RAM 512GB SSD 15.6" FHD (1920x1080) 144 Hz IPS Backlit Windows 11 - Mica Silver,Hp,EGP40400.00,4.6,103,https://www.amazon.eg/-/en/Victus-Gaming-Laptop-15-fa1082wm-i5-13420H/dp/B0DN5RWNNC/ref=sr_1_8?crid=2IAIQTQAY773T&dib=eyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI&dib_tag=se&keywords=laptops&qid=1754424601&rnid=21832872031&s=electronics&sprefix=laptops%2Celectronics%2C123&sr=1-8&xpid=xU2DCUvFseb8a,https://m.media-amazon.com/images/I/81obPsMhewL._AC_UL320_.jpg
Latitude E5450 14 Inch HD Business Laptop Core 5th Generation i5 i5-5200U 8GB DDR3L 500GB 7200RPM HDD Webcam Bluetooth Windows 10 Pro,nan,EGP10200.00,nan,nan,https://www.amazon.eg/-/en/Latitude-E5450-Business-Generation-Bluetooth/dp/B0FCMNQP1Z/ref=sr_1_9?crid=2IAIQTQAY773T&dib=eyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI&dib_tag=se&keywords=laptops&qid=1754424601&rnid=21832872031&s=electronics&sprefix=laptops%2Celectronics%2C123&sr=1-9&xpid=xU2DCUvFseb8a,https://m.media-amazon.com/images/I/41T7gEbJ18L._AC_UL320_.jpg
Dell Latitude 5490 14" Laptop Intel Core i7-8650U up to 4.20GHz 16GB DDR4 RAM 512GB SSD Webcam Windows 10Pro (Renewed),Dell,EGP18000.00,3.5,12,https://www.amazon.eg/-/en/Dell-Latitude-5490-i7-8650U-4-20GHz/dp/B0CNCLWYFZ/ref=sr_1_10?crid=2IAIQTQAY773T&dib=eyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI&dib_tag=se&keywords=laptops&qid=1754424601&rnid=21832872031&s=electronics&sprefix=laptops%2Celectronics%2C123&sr=1-10&xpid=xU2DCUvFseb8a,https://m.media-amazon.com/images/I/51Buar2a+AL._AC_UL320_.jpg
Core i7 8th Gen Laptop | 8GB RAM | 256GB SSD | 15.6 Inch FHD | Intel UHD Card | Imported Out of Premium Condition Grade A | Ideal for Business Study Online,nan,EGP14200.00,1.0,2,https://www.amazon.eg/-/en/Laptop-Premium-Condition-Business-Online/dp/B0FBL9FNNM/ref=sr_1_11?crid=2IAIQTQAY773T&dib=eyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI&dib_tag=se&keywords=laptops&qid=1754424601&rnid=21832872031&s=electronics&sprefix=laptops%2Celectronics%2C123&sr=1-11&xpid=xU2DCUvFseb8a,https://m.media-amazon.com/images/I/6132Mj-7m+L._AC_UL320_.jpg
ASUS Vivobook 15 X515M With 15.6'' HD Display Intel Celeron N4020 Processor |4GB DDR4 Ram |256GB SSD |Intel HD Graphics |Windows-11 (Slate Grey),ASUS,EGP12400.00,3.6,18,https://www.amazon.eg/-/en/ASUS-Vivobook-Processor-Graphics-Windows-11/dp/B0D26GCBVX/ref=sr_1_12?crid=2IAIQTQAY773T&dib=eyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI&dib_tag=se&keywords=laptops&qid=1754424601&rnid=21832872031&s=electronics&sprefix=laptops%2Celectronics%2C123&sr=1-12&xpid=xU2DCUvFseb8a,https://m.media-amazon.com/images/I/619qmW9NtPL._AC_UL320_.jpg
Apple 2024 MacBook Air 13-inch Laptop with M3 chip: 13.6-inch Liquid Retina Display 8GB Unified Memory 256GB SSD Storage Backlit Keyboard 1080p FaceTime HD Camera Touch ID; Space Gray,Apple,EGP48990.00,4.8,nan,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MToxMjQwNjQwMjA0NjQ3NDcyOjE3NTQ0MjQ2MDE6c3BfbXRmOjMwMDU1Njc0NDI3NjUzMjo6MDo6&url=%2FApple-2024-MacBook-13-inch-Laptop%2Fdp%2FB0CX22ZW1T%2Fref%3Dsr_1_13_sspa%3Fcrid%3D2IAIQTQAY773T%26dib%3DeyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1754424601%26rnid%3D21832872031%26s%3Delectronics%26sprefix%3Dlaptops%252Celectronics%252C123%26sr%3D1-13-spons%26xpid%3DxU2DCUvFseb8a%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA1U4KEAW84F5AO,https://m.media-amazon.com/images/I/71ItMeqpN3L._AC_UL320_.jpg
Apple MacBooK Air 13" M3/8C CPU/8C GPU/8GB/256GB/Space Gray,Apple,EGP48990.00,4.8,12,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MToxMjQwNjQwMjA0NjQ3NDcyOjE3NTQ0MjQ2MDE6c3BfbXRmOjMwMDU1Njc0NDI3NTUzMjo6MDo6&url=%2FApple-MacBooK-256GB-Space-Gray%2Fdp%2FB0CX22NNVK%2Fref%3Dsr_1_14_sspa%3Fcrid%3D2IAIQTQAY773T%26dib%3DeyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1754424601%26rnid%3D21832872031%26s%3Delectronics%26sprefix%3Dlaptops%252Celectronics%252C123%26sr%3D1-14-spons%26xpid%3DxU2DCUvFseb8a%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA1U4KEAW84F5AO,https://m.media-amazon.com/images/I/71Syz0PeuzL._AC_UL320_.jpg
Lenovo LOQ 15IRX9 Gaming Laptop - 13th Intel Core i7-13650HX 16GB DDR5 RAM 512GB SSD AI Chip: LA1 NVIDIA GeForce RTX 3050 6GB GDDR6 Graphics 15.6" FHD (1920x1080) IPS 144Hz //2Years Warranty//,Lenovo,EGP44988.00,1.0,1,https://www.amazon.eg/-/en/sspa/click?ie=UTF8&spc=MToxMjQwNjQwMjA0NjQ3NDcyOjE3NTQ0MjQ2MDE6c3BfbXRmOjMwMDY0Nzk3NDUyNDEzMjo6MDo6&url=%2FLenovo-LOQ-15IRX9-Gaming-Laptop%2Fdp%2FB0DC926Y7J%2Fref%3Dsr_1_15_sspa%3Fcrid%3D2IAIQTQAY773T%26dib%3DeyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1754424601%26rnid%3D21832872031%26s%3Delectronics%26sprefix%3Dlaptops%252Celectronics%252C123%26sr%3D1-15-spons%26xpid%3DxU2DCUvFseb8a%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/51SMd12nm3L._AC_UL320_.jpg
ASUS TUF FA506NFR-HN007W laptop/AMD Ryzen 7-7435HS / 8GB Ram / 512GB SSD/Nvidia RTX 2050 4GB / 15.6" FHD 144Hz / Win11 / Graphite Black/En-Ar RGB,ASUS,EGP31599.00,5.0,4,https://www.amazon.eg/-/en/ASUS-FA506NFR-HN007W-laptop-7-7435HS-Graphite/dp/B0DLH5Z41C/ref=sr_1_16?crid=2IAIQTQAY773T&dib=eyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI&dib_tag=se&keywords=laptops&qid=1754424601&rnid=21832872031&s=electronics&sprefix=laptops%2Celectronics%2C123&sr=1-16&xpid=xU2DCUvFseb8a,https://m.media-amazon.com/images/I/81VRRh9mN8L._AC_UL320_.jpg
MSI Thin 15 B12UCX|i5-12450H| RTX 2050 4GB| 8GB RAM DDR4 3200Mhz | 512GB NVMe Gen4x4| 15.6" IPS FHD 144Hz 45% NTSC Display| Blue Backlit Gaming Keyboard| DOS| Cosmos Gray| 2 Years Local Warranty,MSI,EGP26999.00,5.0,1,https://www.amazon.eg/-/en/MSI-i5-12450H-3200Mhz-Keyboard-Warranty/dp/B0DQCLL1JR/ref=sr_1_17?crid=2IAIQTQAY773T&dib=eyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI&dib_tag=se&keywords=laptops&qid=1754424601&rnid=21832872031&s=electronics&sprefix=laptops%2Celectronics%2C123&sr=1-17&xpid=xU2DCUvFseb8a,https://m.media-amazon.com/images/I/51cHVnHx2vL._AC_UL320_.jpg
ASUS Vivobook 15|AMD Ryzen 7-7730U|8GB DDR4|AMD Radeon Graphics|15.6" FHD (1920 x 1080) 16:9 aspect ratio 250 Nits 60HZ Referesh Rate|512GB SSD|Windows 11 (D1502YA-NJ007W)1 Year Perfect Warranty,ASUS,EGP22799.00,3.5,8,https://www.amazon.eg/-/en/ASUS-Vivobook-7-7730U-Radeon-Graphics/dp/B0D2DD39XR/ref=sr_1_18?crid=2IAIQTQAY773T&dib=eyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI&dib_tag=se&keywords=laptops&qid=1754424601&rnid=21832872031&s=electronics&sprefix=laptops%2Celectronics%2C123&sr=1-18&xpid=xU2DCUvFseb8a,https://m.media-amazon.com/images/I/61OwcBlZEDL._AC_UL320_.jpg
MSI Thin 15 B13UC|i7-13620H| RTX 3050 4GB| 16GB RAM DDR4 3200Mhz | 512GB NVMe Gen4x4| 15.6" IPS FHD 144Hz 45% NTSC Display| Blue Backlit Gaming Keyboard| DOS| Cosmos Gray| 2 Years Local Warranty,MSI,EGP33996.00,5.0,1,https://www.amazon.eg/-/en/MSI-i7-13620H-3200Mhz-Keyboard-Warranty/dp/B0BSLLCMXT/ref=sr_1_19?crid=2IAIQTQAY773T&dib=eyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI&dib_tag=se&keywords=laptops&qid=1754424601&rnid=21832872031&s=electronics&sprefix=laptops%2Celectronics%2C123&sr=1-19&xpid=xU2DCUvFseb8a,https://m.media-amazon.com/images/I/51+0kdRrlVL._AC_UL320_.jpg
HP Laptop 15-fd0054ne - Intel Core i5-1334U 13th Generation 8GB RAM 512GB SSD Integrated Intel Iris Xe Graphics 15.6" FHD (1920x1080) anti-glare 250nits backlit DOS - natural silver,Hp,EGP24800.00,4.4,nan,https://www.amazon.eg/-/en/HP-Laptop-15-fd0054ne-Generation-Integrated/dp/B0D6BZLM46/ref=sr_1_20?crid=2IAIQTQAY773T&dib=eyJ2IjoiMSJ9.NQ2InMkyDbIoa4RXk7IhrrInA7tmhMVcmawaGq-20Wy2LQwg3eSOuxbWB-6QToxN_JxEt-G3cn73_XYzWd5b7Xio4fQ_uwtvH81_grAcXutkPYydBemQhS_auYJoIkc0VTqh0yUj2bJ9bTa97u-sok-3clsdAl8AZ1uK2in_-yb9pVM3thinXxw135X-ZWgk7I_vw3yv-sKIatnqndEhS7CDDO_t2fJHH4Si-Tp1LPvC8qoRQnNy6w5BnBmGqy45qJcAj4yZ2NXqNDt_ODce17GToGd4WWC8ZhIL4FJy18A.Ig-hXXHqYyg4E7vJh5exTIzMbZVVp_YScl7PqsVd8MI&dib_tag=se&keywords=laptops&qid=1754424601&rnid=21832872031&s=electronics&sprefix=laptops%2Celectronics%2C123&sr=1-20&xpid=xU2DCUvFseb8a,https://m.media-amazon.com/images/I/51tCZCgEb+L._AC_UL320_.jpg
